            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2417060.500000000, A.D. 1905-Aug-03 00:00:00.0000,  3.031721230453456E+00,  3.971295170401557E+00, -8.409528335987290E-02,
2417070.500000000, A.D. 1905-Aug-13 00:00:00.0000,  2.970543380864361E+00,  4.020171963182403E+00, -8.292157883734319E-02,
2417080.500000000, A.D. 1905-Aug-23 00:00:00.0000,  2.908662011857699E+00,  4.068099597598854E+00, -8.172823581035860E-02,
2417090.500000000, A.D. 1905-Sep-02 00:00:00.0000,  2.846094022293748E+00,  4.115069891213161E+00, -8.051551801635827E-02,
2417100.500000000, A.D. 1905-Sep-12 00:00:00.0000,  2.782855761676410E+00,  4.161066454166561E+00, -7.928394599708556E-02,
2417110.500000000, A.D. 1905-Sep-22 00:00:00.0000,  2.718960831624108E+00,  4.206088905413208E+00, -7.803354645709093E-02,
2417120.500000000, A.D. 1905-Oct-02 00:00:00.0000,  2.654428417676078E+00,  4.250120502249193E+00, -7.676488747793540E-02,
2417130.500000000, A.D. 1905-Oct-12 00:00:00.0000,  2.589272095038647E+00,  4.293155255810803E+00, -7.547819216602850E-02,
2417140.500000000, A.D. 1905-Oct-22 00:00:00.0000,  2.523508505213337E+00,  4.335187158041782E+00, -7.417372969059365E-02,
2417150.500000000, A.D. 1905-Nov-01 00:00:00.0000,  2.457155303297452E+00,  4.376201420387004E+00, -7.285202383725470E-02,
2417160.500000000, A.D. 1905-Nov-11 00:00:00.0000,  2.390226697835769E+00,  4.416198241511867E+00, -7.151314985417741E-02,
2417170.500000000, A.D. 1905-Nov-21 00:00:00.0000,  2.322741458961801E+00,  4.455163200972727E+00, -7.015767539713799E-02,
2417180.500000000, A.D. 1905-Dec-01 00:00:00.0000,  2.254715011863431E+00,  4.493091657893435E+00, -6.878582474635782E-02,
2417190.500000000, A.D. 1905-Dec-11 00:00:00.0000,  2.186163918729807E+00,  4.529978222880857E+00, -6.739792006900125E-02,
2417200.500000000, A.D. 1905-Dec-21 00:00:00.0000,  2.117105542057571E+00,  4.565810380625922E+00, -6.599448305772775E-02,
2417210.500000000, A.D. 1905-Dec-31 00:00:00.0000,  2.047555912491033E+00,  4.600589685316572E+00, -6.457558851565759E-02,
2417220.500000000, A.D. 1906-Jan-10 00:00:00.0000,  1.977533067693151E+00,  4.634302518772524E+00, -6.314185738700906E-02,
2417230.500000000, A.D. 1906-Jan-20 00:00:00.0000,  1.907052929705223E+00,  4.666946651637505E+00, -6.169349248023421E-02,
2417240.500000000, A.D. 1906-Jan-30 00:00:00.0000,  1.836133438761893E+00,  4.698517721931005E+00, -6.023082870482011E-02,
2417250.500000000, A.D. 1906-Feb-09 00:00:00.0000,  1.764790961811358E+00,  4.729003991012877E+00, -5.875444322065160E-02,
2417260.500000000, A.D. 1906-Feb-19 00:00:00.0000,  1.693042299525078E+00,  4.758409632355318E+00, -5.726437583307192E-02,
2417270.500000000, A.D. 1906-Mar-01 00:00:00.0000,  1.620906184050379E+00,  4.786721835868199E+00, -5.576127542538014E-02,
2417280.500000000, A.D. 1906-Mar-11 00:00:00.0000,  1.548397936984746E+00,  4.813939522142237E+00, -5.424537851425412E-02,
2417290.500000000, A.D. 1906-Mar-21 00:00:00.0000,  1.475536270931045E+00,  4.840060868406859E+00, -5.271698266261650E-02,
2417300.500000000, A.D. 1906-Mar-31 00:00:00.0000,  1.402337971289777E+00,  4.865074455684282E+00, -5.117671095726934E-02,
2417310.500000000, A.D. 1906-Apr-10 00:00:00.0000,  1.328819225176973E+00,  4.888986017228283E+00, -4.962461959852606E-02,
2417320.500000000, A.D. 1906-Apr-20 00:00:00.0000,  1.254999197104663E+00,  4.911785131654692E+00, -4.806132805614650E-02,
2417330.500000000, A.D. 1906-Apr-30 00:00:00.0000,  1.180893799449712E+00,  4.933471038723283E+00, -4.648711387664538E-02,
2417340.500000000, A.D. 1906-May-10 00:00:00.0000,  1.106520955363976E+00,  4.954043838201868E+00, -4.490227559371623E-02,
2417350.500000000, A.D. 1906-May-20 00:00:00.0000,  1.031898086501648E+00,  4.973493975883852E+00, -4.330741876906816E-02,
2417360.500000000, A.D. 1906-May-30 00:00:00.0000,  9.570417449674149E-01,  4.991827501625923E+00, -4.170264019552082E-02,
2417370.500000000, A.D. 1906-Jun-09 00:00:00.0000,  8.819698036935411E-01,  5.009036134678260E+00, -4.008855733050401E-02,
2417380.500000000, A.D. 1906-Jun-19 00:00:00.0000,  8.066993155067990E-01,  5.025120822089818E+00, -3.846542655609703E-02,
2417390.500000000, A.D. 1906-Jun-29 00:00:00.0000,  7.312480529133890E-01,  5.040082176898917E+00, -3.683358269357100E-02,
2417400.500000000, A.D. 1906-Jul-09 00:00:00.0000,  6.556323938374626E-01,  5.053912715782656E+00, -3.519362421205828E-02,
2417410.500000000, A.D. 1906-Jul-19 00:00:00.0000,  5.798702344254757E-01,  5.066619891563393E+00, -3.354563011525257E-02,
2417420.500000000, A.D. 1906-Jul-29 00:00:00.0000,  5.039783821098411E-01,  5.078195955086793E+00, -3.189026360945873E-02,
2417430.500000000, A.D. 1906-Aug-08 00:00:00.0000,  4.279733914469988E-01,  5.088644126851673E+00, -3.022775721458916E-02,
2417440.500000000, A.D. 1906-Aug-18 00:00:00.0000,  3.518741101502563E-01,  5.097966360874824E+00, -2.855842987224323E-02,
2417450.500000000, A.D. 1906-Aug-28 00:00:00.0000,  2.756956953809073E-01,  5.106155656642509E+00, -2.688292592209868E-02,
2417460.500000000, A.D. 1906-Sep-07 00:00:00.0000,  1.994560559831975E-01,  5.113221776509048E+00, -2.520128693527758E-02,
2417470.500000000, A.D. 1906-Sep-17 00:00:00.0000,  1.231723596884015E-01,  5.119157896984002E+00, -2.351418165042641E-02,
2417480.500000000, A.D. 1906-Sep-27 00:00:00.0000,  4.686001544340827E-02,  5.123967921487765E+00, -2.182187845814454E-02,
2417490.500000000, A.D. 1906-Oct-07 00:00:00.0000, -2.946212578591410E-02,  5.127656385802688E+00, -2.012464574426811E-02,
2417500.500000000, A.D. 1906-Oct-17 00:00:00.0000, -1.057786478004828E-01,  5.130216815297563E+00, -1.842314578846007E-02,
2417510.500000000, A.D. 1906-Oct-27 00:00:00.0000, -1.820725734928479E-01,  5.131659884696602E+00, -1.671743958821301E-02,
2417520.500000000, A.D. 1906-Nov-06 00:00:00.0000, -2.583270195176547E-01,  5.131981114980037E+00, -1.500815374098298E-02,
2417530.500000000, A.D. 1906-Nov-16 00:00:00.0000, -3.345263122891300E-01,  5.131184616919795E+00, -1.329558372945811E-02,
2417540.500000000, A.D. 1906-Nov-26 00:00:00.0000, -4.106529111793986E-01,  5.129276391977255E+00, -1.157999976481546E-02,
2417550.500000000, A.D. 1906-Dec-06 00:00:00.0000, -4.866914207460928E-01,  5.126252071192725E+00, -9.862024246670697E-03,
2417560.500000000, A.D. 1906-Dec-16 00:00:00.0000, -5.626244789462367E-01,  5.122122408242526E+00, -8.141743066517947E-03,
2417570.500000000, A.D. 1906-Dec-26 00:00:00.0000, -6.384369614710999E-01,  5.116884512276186E+00, -6.419782111730537E-03,
2417580.500000000, A.D. 1907-Jan-05 00:00:00.0000, -7.141127749655292E-01,  5.110544171389746E+00, -4.696403429394033E-03,
2417590.500000000, A.D. 1907-Jan-15 00:00:00.0000, -7.896346621015630E-01,  5.103107648489366E+00, -2.971901970123530E-03,
2417600.500000000, A.D. 1907-Jan-25 00:00:00.0000, -8.649889291011145E-01,  5.094572366225640E+00, -1.246889592900476E-03,
2417610.500000000, A.D. 1907-Feb-04 00:00:00.0000, -9.401572391773297E-01,  5.084950552551163E+00,  4.785863758916737E-04,
2417620.500000000, A.D. 1907-Feb-14 00:00:00.0000, -1.015125459618315E+00,  5.074239482897113E+00,  2.203866485696162E-03,
2417630.500000000, A.D. 1907-Feb-24 00:00:00.0000, -1.089878738626898E+00,  5.062446651382452E+00,  3.928705854873929E-03,
2417640.500000000, A.D. 1907-Mar-06 00:00:00.0000, -1.164399160515731E+00,  5.049579693171294E+00,  5.652843292060722E-03,
2417650.500000000, A.D. 1907-Mar-16 00:00:00.0000, -1.238674441549707E+00,  5.035636244809630E+00,  7.375630397453431E-03,
2417660.500000000, A.D. 1907-Mar-26 00:00:00.0000, -1.312686849949241E+00,  5.020630496227547E+00,  9.097058979523714E-03,
2417670.500000000, A.D. 1907-Apr-05 00:00:00.0000, -1.386421958078157E+00,  5.004560759643312E+00,  1.081649060375786E-02,
2417680.500000000, A.D. 1907-Apr-15 00:00:00.0000, -1.459866225617843E+00,  4.987434554983601E+00,  1.253364208639068E-02,
2417690.500000000, A.D. 1907-Apr-25 00:00:00.0000, -1.533002433193043E+00,  4.969261688322957E+00,  1.424830130310426E-02,
2417700.500000000, A.D. 1907-May-05 00:00:00.0000, -1.605818303597885E+00,  4.950040476479889E+00,  1.595982481319123E-02,
2417710.500000000, A.D. 1907-May-15 00:00:00.0000, -1.678297240460523E+00,  4.929785476573167E+00,  1.766818381113041E-02,
2417720.500000000, A.D. 1907-May-25 00:00:00.0000, -1.750425556277146E+00,  4.908497239457018E+00,  1.937279454606930E-02,
2417730.500000000, A.D. 1907-Jun-04 00:00:00.0000, -1.822189469599269E+00,  4.886183348345980E+00,  2.107336381948034E-02,
2417740.500000000, A.D. 1907-Jun-14 00:00:00.0000, -1.893573314951759E+00,  4.862854299780025E+00,  2.276966884134784E-02,
2417750.500000000, A.D. 1907-Jun-24 00:00:00.0000, -1.964565547500396E+00,  4.838510463540602E+00,  2.446111534396552E-02,
2417760.500000000, A.D. 1907-Jul-04 00:00:00.0000, -2.035149237978390E+00,  4.813166369298982E+00,  2.614766491446154E-02,
2417770.500000000, A.D. 1907-Jul-14 00:00:00.0000, -2.105312632014933E+00,  4.786823687498102E+00,  2.782873621629236E-02,
2417780.500000000, A.D. 1907-Jul-24 00:00:00.0000, -2.175041977597951E+00,  4.759491577231630E+00,  2.950408141726331E-02,
2417790.500000000, A.D. 1907-Aug-03 00:00:00.0000, -2.244321745920561E+00,  4.731180398312401E+00,  3.117346228334654E-02,
2417800.500000000, A.D. 1907-Aug-13 00:00:00.0000, -2.313142585301727E+00,  4.701891737146332E+00,  3.283628811580093E-02,
2417810.500000000, A.D. 1907-Aug-23 00:00:00.0000, -2.381487137575269E+00,  4.671641571642528E+00,  3.449256985028971E-02,
2417820.500000000, A.D. 1907-Sep-02 00:00:00.0000, -2.449344439364755E+00,  4.640431593331796E+00,  3.614170929636453E-02,
2417830.500000000, A.D. 1907-Sep-12 00:00:00.0000, -2.516702358387385E+00,  4.608272144980175E+00,  3.778347190429630E-02,
2417840.500000000, A.D. 1907-Sep-22 00:00:00.0000, -2.583544899142194E+00,  4.575174822336828E+00,  3.941766658970099E-02,
2417850.500000000, A.D. 1907-Oct-02 00:00:00.0000, -2.649864068020434E+00,  4.541140999678239E+00,  4.104367111760694E-02,
2417860.500000000, A.D. 1907-Oct-12 00:00:00.0000, -2.715643746648316E+00,  4.506188060246112E+00,  4.266152517579909E-02,
2417870.500000000, A.D. 1907-Oct-22 00:00:00.0000, -2.780872845993664E+00,  4.470318928533529E+00,  4.427067428545232E-02,
2417880.500000000, A.D. 1907-Nov-01 00:00:00.0000, -2.845540420210492E+00,  4.433543576519859E+00,  4.587085105208857E-02,
2417890.500000000, A.D. 1907-Nov-11 00:00:00.0000, -2.909631512239232E+00,  4.395875247054012E+00,  4.746190946332034E-02,
2417900.500000000, A.D. 1907-Nov-21 00:00:00.0000, -2.973138226054020E+00,  4.357315980954039E+00,  4.904324962973190E-02,
2417910.500000000, A.D. 1907-Dec-01 00:00:00.0000, -3.036045680084344E+00,  4.317882849345605E+00,  5.061488219490565E-02,
2417920.500000000, A.D. 1907-Dec-11 00:00:00.0000, -3.098344039867852E+00,  4.277580819203795E+00,  5.217631006732287E-02,
2417930.500000000, A.D. 1907-Dec-21 00:00:00.0000, -3.160022129259236E+00,  4.236420047433842E+00,  5.372727658626830E-02,
2417940.500000000, A.D. 1907-Dec-31 00:00:00.0000, -3.221066384969347E+00,  4.194413810414988E+00,  5.526762111777513E-02,
2417950.500000000, A.D. 1908-Jan-10 00:00:00.0000, -3.281470050451408E+00,  4.151565947700415E+00,  5.679679640875671E-02,
2417960.500000000, A.D. 1908-Jan-20 00:00:00.0000, -3.341217938373750E+00,  4.107893271726542E+00,  5.831481174928096E-02,
2417970.500000000, A.D. 1908-Jan-30 00:00:00.0000, -3.400302263760286E+00,  4.063401311725308E+00,  5.982116630047666E-02,
2417980.500000000, A.D. 1908-Feb-09 00:00:00.0000, -3.458712387450086E+00,  4.018101800013486E+00,  6.131565687172967E-02,
2417990.500000000, A.D. 1908-Feb-19 00:00:00.0000, -3.516434575412974E+00,  3.972007749623834E+00,  6.279812283992807E-02,
2418000.500000000, A.D. 1908-Feb-29 00:00:00.0000, -3.573464288944899E+00,  3.925123607711396E+00,  6.426801468073241E-02,
2418010.500000000, A.D. 1908-Mar-10 00:00:00.0000, -3.629786347548099E+00,  3.877467378122847E+00,  6.572539213476067E-02,
2418020.500000000, A.D. 1908-Mar-20 00:00:00.0000, -3.685393585218308E+00,  3.829044408203920E+00,  6.716974751992952E-02,
2418030.500000000, A.D. 1908-Mar-30 00:00:00.0000, -3.740277331330088E+00,  3.779867135735234E+00,  6.860088229372298E-02,
2418040.500000000, A.D. 1908-Apr-09 00:00:00.0000, -3.794423574390082E+00,  3.729949850341796E+00,  7.001869610132458E-02,
2418050.500000000, A.D. 1908-Apr-19 00:00:00.0000, -3.847828746017838E+00,  3.679296572392893E+00,  7.142262041268378E-02,
2418060.500000000, A.D. 1908-Apr-29 00:00:00.0000, -3.900479202037413E+00,  3.627925972158592E+00,  7.281272791621698E-02,
2418070.500000000, A.D. 1908-May-09 00:00:00.0000, -3.952367850139724E+00,  3.575844617714583E+00,  7.418856611918620E-02,
2418080.500000000, A.D. 1908-May-19 00:00:00.0000, -4.003487133661478E+00,  3.523064286186960E+00,  7.554990664037606E-02,
2418090.500000000, A.D. 1908-May-29 00:00:00.0000, -4.053824385313005E+00,  3.469600482316185E+00,  7.689668664618959E-02,
2418100.500000000, A.D. 1908-Jun-08 00:00:00.0000, -4.103376073664538E+00,  3.415458094421208E+00,  7.822838152795189E-02,
2418110.500000000, A.D. 1908-Jun-18 00:00:00.0000, -4.152129542593042E+00,  3.360654888040993E+00,  7.954503057537342E-02,
2418120.500000000, A.D. 1908-Jun-28 00:00:00.0000, -4.200079281815556E+00,  3.305198973729563E+00,  8.084622972494049E-02,
2418130.500000000, A.D. 1908-Jul-08 00:00:00.0000, -4.247217661318730E+00,  3.249102405206523E+00,  8.213177467024844E-02,
2418140.500000000, A.D. 1908-Jul-18 00:00:00.0000, -4.293533274282600E+00,  3.192380250974254E+00,  8.340158372351744E-02,
2418150.500000000, A.D. 1908-Jul-28 00:00:00.0000, -4.339023994479455E+00,  3.135039069202092E+00,  8.465518800743933E-02,
2418160.500000000, A.D. 1908-Aug-07 00:00:00.0000, -4.383676688414861E+00,  3.077096320277013E+00,  8.589263870619121E-02,
2418170.500000000, A.D. 1908-Aug-17 00:00:00.0000, -4.427487685173611E+00,  3.018560018222716E+00,  8.711351965318570E-02,
2418180.500000000, A.D. 1908-Aug-27 00:00:00.0000, -4.470450412523788E+00,  2.959443550680522E+00,  8.831767555340347E-02,
2418190.500000000, A.D. 1908-Sep-06 00:00:00.0000, -4.512553184289780E+00,  2.899761713645900E+00,  8.950503635291585E-02,
2418200.500000000, A.D. 1908-Sep-16 00:00:00.0000, -4.553795993617080E+00,  2.839521304102851E+00,  9.067512855836785E-02,
2418210.500000000, A.D. 1908-Sep-26 00:00:00.0000, -4.594165996369246E+00,  2.778740831615867E+00,  9.182805548071693E-02,
2418220.500000000, A.D. 1908-Oct-06 00:00:00.0000, -4.633659719446814E+00,  2.717427973809117E+00,  9.296340624524746E-02,
2418230.500000000, A.D. 1908-Oct-16 00:00:00.0000, -4.672272705535763E+00,  2.655596187708654E+00,  9.408101576444070E-02,
2418240.500000000, A.D. 1908-Oct-26 00:00:00.0000, -4.709993388004149E+00,  2.593261444244595E+00,  9.518087483945017E-02,
2418250.500000000, A.D. 1908-Nov-05 00:00:00.0000, -4.746822413698141E+00,  2.530430169640327E+00,  9.626250635045207E-02,
2418260.500000000, A.D. 1908-Nov-15 00:00:00.0000, -4.782748576195373E+00,  2.467121030045981E+00,  9.732601537117978E-02,
2418270.500000000, A.D. 1908-Nov-25 00:00:00.0000, -4.817768493660535E+00,  2.403342911274585E+00,  9.837105610596864E-02,
2418280.500000000, A.D. 1908-Dec-05 00:00:00.0000, -4.851878530777296E+00,  2.339108313433238E+00,  9.939743736788552E-02,
2418290.500000000, A.D. 1908-Dec-15 00:00:00.0000, -4.885068768756390E+00,  2.274433796163668E+00,  1.004051694787357E-01,
2418300.500000000, A.D. 1908-Dec-25 00:00:00.0000, -4.917340057388611E+00,  2.209326896785324E+00,  1.013938340564919E-01,
2418310.500000000, A.D. 1909-Jan-04 00:00:00.0000, -4.948681883624629E+00,  2.143805148638149E+00,  1.023635062966527E-01,
2418320.500000000, A.D. 1909-Jan-14 00:00:00.0000, -4.979092499963775E+00,  2.077878556534242E+00,  1.033138813513684E-01,
2418330.500000000, A.D. 1909-Jan-24 00:00:00.0000, -5.008568208645938E+00,  2.011559954922034E+00,  1.042448037547542E-01,
2418340.500000000, A.D. 1909-Feb-03 00:00:00.0000, -5.037100125214580E+00,  1.944864913186793E+00,  1.051562569717501E-01,
2418350.500000000, A.D. 1909-Feb-13 00:00:00.0000, -5.064690864256079E+00,  1.877802388811466E+00,  1.060478715918744E-01,
2418360.500000000, A.D. 1909-Feb-23 00:00:00.0000, -5.091329472255909E+00,  1.810389811967689E+00,  1.069197484724779E-01,
2418370.500000000, A.D. 1909-Mar-05 00:00:00.0000, -5.117015607766164E+00,  1.742636708352194E+00,  1.077715702541553E-01,
2418380.500000000, A.D. 1909-Mar-15 00:00:00.0000, -5.141746878763096E+00,  1.674556977379251E+00,  1.086032253167459E-01,
2418390.500000000, A.D. 1909-Mar-25 00:00:00.0000, -5.165513995177947E+00,  1.606165817694760E+00,  1.094147158914244E-01,
2418400.500000000, A.D. 1909-Apr-04 00:00:00.0000, -5.188321561285546E+00,  1.537471969069095E+00,  1.102056604678734E-01,
2418410.500000000, A.D. 1909-Apr-14 00:00:00.0000, -5.210159386141481E+00,  1.468493811437341E+00,  1.109762076420544E-01,
2418420.500000000, A.D. 1909-Apr-24 00:00:00.0000, -5.231026963949693E+00,  1.399240690748094E+00,  1.117260627532513E-01,
2418430.500000000, A.D. 1909-May-04 00:00:00.0000, -5.250923817268492E+00,  1.329726105791702E+00,  1.124550969899925E-01,
2418440.500000000, A.D. 1909-May-14 00:00:00.0000, -5.269841037971917E+00,  1.259966171489531E+00,  1.131633681647277E-01,
2418450.500000000, A.D. 1909-May-24 00:00:00.0000, -5.287783612760967E+00,  1.189969237009569E+00,  1.138505019187877E-01,
2418460.500000000, A.D. 1909-Jun-03 00:00:00.0000, -5.304743160335743E+00,  1.119753331615436E+00,  1.145166332643781E-01,
2418470.500000000, A.D. 1909-Jun-13 00:00:00.0000, -5.320719443004470E+00,  1.049329132520094E+00,  1.151615399132491E-01,
2418480.500000000, A.D. 1909-Jun-23 00:00:00.0000, -5.335712383132979E+00,  9.787092222506495E-01,  1.157850806170471E-01,
2418490.500000000, A.D. 1909-Jul-03 00:00:00.0000, -5.349714709332357E+00,  9.079096428052150E-01,  1.163873154952309E-01,
2418500.500000000, A.D. 1909-Jul-13 00:00:00.0000, -5.362731759183049E+00,  8.369398866284570E-01,  1.169679352033005E-01,
2418510.500000000, A.D. 1909-Jul-23 00:00:00.0000, -5.374755690517397E+00,  7.658166591060946E-01,  1.175270462494217E-01,
2418520.500000000, A.D. 1909-Aug-02 00:00:00.0000, -5.385788036181897E+00,  6.945513745646785E-01,  1.180644559724693E-01,
2418530.500000000, A.D. 1909-Aug-12 00:00:00.0000, -5.395828708448414E+00,  6.231572524279821E-01,  1.185800741062962E-01,
2418540.500000000, A.D. 1909-Aug-22 00:00:00.0000, -5.404871020733990E+00,  5.516490088278286E-01,  1.190739343615658E-01,
2418550.500000000, A.D. 1909-Sep-01 00:00:00.0000, -5.412922189729357E+00,  4.800370902477373E-01,  1.195457641424353E-01,
2418560.500000000, A.D. 1909-Sep-11 00:00:00.0000, -5.419974129006252E+00,  4.083381797027349E-01,  1.199957019071811E-01,
2418570.500000000, A.D. 1909-Sep-21 00:00:00.0000, -5.426029490034638E+00,  3.365629319475202E-01,  1.204235413567867E-01,
2418580.500000000, A.D. 1909-Oct-01 00:00:00.0000, -5.431089757189722E+00,  2.647254939749102E-01,  1.208292309679524E-01,
2418590.500000000, A.D. 1909-Oct-11 00:00:00.0000, -5.435147672773373E+00,  1.928403493270955E-01,  1.212128358710250E-01,
2418600.500000000, A.D. 1909-Oct-21 00:00:00.0000, -5.438212009399296E+00,  1.209173027510396E-01,  1.215740683621149E-01,
2418610.500000000, A.D. 1909-Oct-31 00:00:00.0000, -5.440275873520370E+00,  4.897362918737438E-02,  1.219131010406872E-01,
2418620.500000000, A.D. 1909-Nov-10 00:00:00.0000, -5.441341644977651E+00, -2.298007137798297E-02,  1.222297617065447E-01,
2418630.500000000, A.D. 1909-Nov-20 00:00:00.0000, -5.441412572238997E+00, -9.493030655617742E-02,  1.225239783522040E-01,
2418640.500000000, A.D. 1909-Nov-30 00:00:00.0000, -5.440482031647078E+00, -1.668618005421513E-01,  1.227958673273207E-01,
2418650.500000000, A.D. 1909-Dec-10 00:00:00.0000, -5.438558738510109E+00, -2.387650223126326E-01,  1.230451643100160E-01,
2418660.500000000, A.D. 1909-Dec-20 00:00:00.0000, -5.435637556797057E+00, -3.106236422732792E-01,  1.232720132119855E-01,
