            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2471370.500000000, A.D. 2054-Apr-13 00:00:00.0000,  1.815527537544806E+00, -1.192836828970947E+00, -1.305118027661428E-01,  6.306941391352428E-05,  1.369325375748510E-02,  7.090937140176243E-04,
2471380.500000000, A.D. 2054-Apr-23 00:00:00.0000,  1.813466169595424E+00, -1.054199496417191E+00, -1.232308448771249E-01, -4.848554860950369E-04,  1.403320664574281E-02,  7.474038863905157E-04,
2471390.500000000, A.D. 2054-May-03 00:00:00.0000,  1.805629262724427E+00, -9.122014984793856E-01, -1.155576445386822E-01, -1.093147117417373E-03,  1.436446654210108E-02,  7.875361403798544E-04,
2471400.500000000, A.D. 2054-May-13 00:00:00.0000,  1.791379096577032E+00, -7.669601932191291E-01, -1.074742795838603E-01, -1.768689661864024E-03,  1.468065156428513E-02,  8.294181209314866E-04,
2471410.500000000, A.D. 2054-May-23 00:00:00.0000,  1.770007245019591E+00, -6.186664004272630E-01, -9.896398233822237E-02, -2.518700720504337E-03,  1.497337315159023E-02,  8.728857424867379E-04,
2471420.500000000, A.D. 2054-Jun-02 00:00:00.0000,  1.740732711170165E+00, -4.676069317765760E-01, -9.001224028881397E-02, -3.350406135346388E-03,  1.523173207266425E-02,  9.176447489797929E-04,
2471430.500000000, A.D. 2054-Jun-12 00:00:00.0000,  1.702704391479859E+00, -3.141924473204117E-01, -8.060833656445157E-02, -4.270484937372298E-03,  1.544176374099904E-02,  9.632209919752641E-04,
2471440.500000000, A.D. 2054-Jun-22 00:00:00.0000,  1.655010631687076E+00, -1.589908710926290E-01, -7.074744628222703E-02, -5.284188773394436E-03,  1.558589619747383E-02,  1.008899112429587E-03,
2471450.500000000, A.D. 2054-Jul-02 00:00:00.0000,  1.596699653870064E+00, -2.765661440997556E-03, -6.043339455534809E-02, -6.394031391676754E-03,  1.564254978701693E-02,  1.053652373053269E-03,
2471460.500000000, A.D. 2054-Jul-12 00:00:00.0000,  1.526815597743282E+00,  1.534835157443910E-01, -4.968212770957085E-02, -7.597967964556562E-03,  1.558610404078118E-02,  1.096072317345005E-03,
2471470.500000000, A.D. 2054-Jul-22 00:00:00.0000,  1.444455326804874E+00,  3.084830019509031E-01, -3.852581721105448E-02, -8.887078524311611E-03,  1.538757556285676E-02,  1.134316649453622E-03,
2471480.500000000, A.D. 2054-Aug-01 00:00:00.0000,  1.348850068297711E+00,  4.606595101514379E-01, -2.701726858095426E-02, -1.024298017152005E-02,  1.501644687875037E-02,  1.166106734718058E-03,
2471490.500000000, A.D. 2054-Aug-11 00:00:00.0000,  1.239472081576453E+00,  6.081403200078617E-01, -1.523393023144127E-02, -1.163553913948288E-02,  1.444405816955461E-02,  1.188817856867876E-03,
2471500.500000000, A.D. 2054-Aug-21 00:00:00.0000,  1.116158744777100E+00,  7.487959000943525E-01, -3.280351220110368E-03, -1.302187229688513E-02,  1.364867508383018E-02,  1.199705178391128E-03,
2471510.500000000, A.D. 2054-Aug-31 00:00:00.0000,  9.792349378004942E-01,  8.803395663009114E-01,  8.712389843644169E-03, -1.434789582984514E-02,  1.262165235949499E-02,  1.196282306318602E-03,
2471520.500000000, A.D. 2054-Sep-10 00:00:00.0000,  8.296028310531071E-01,  1.000488094543969E+00,  2.059165006994303E-02, -1.555338663870896E-02,  1.137311551511178E-02,  1.176807094897469E-03,
2471530.500000000, A.D. 2054-Sep-20 00:00:00.0000,  6.687636333021629E-01,  1.107167127106293E+00,  3.219307773112823E-02, -1.658035547309315E-02,  9.934831872315714E-03,  1.140746230162696E-03,
2471540.500000000, A.D. 2054-Sep-30 00:00:00.0000,  4.987464707806596E-01,  1.198722299355945E+00,  4.335426318128507E-02, -1.738278124445927E-02,  8.358251673870555E-03,  1.089040110479598E-03,
2471550.500000000, A.D. 2054-Oct-10 00:00:00.0000,  3.219463598116388E-01,  1.274084418062386E+00,  5.392942620227026E-02, -1.793449314286664E-02,  6.707428919960750E-03,  1.024031852766775E-03,
2471560.500000000, A.D. 2054-Oct-20 00:00:00.0000,  1.409050987634713E-01,  1.332845983200428E+00,  6.380164603224993E-02, -1.823236623219939E-02,  5.048879848812681E-03,  9.490606131679079E-04,
2471570.500000000, A.D. 2054-Oct-30 00:00:00.0000, -4.191199962488925E-02,  1.375235205048477E+00,  7.288992092164225E-02, -1.829403944158301E-02,  3.441808395956542E-03,  8.678676409588472E-04,
2471580.500000000, A.D. 2054-Nov-09 00:00:00.0000, -2.242948912867803E-01,  1.402006799378363E+00,  8.115022691064823E-02, -1.815170468100810E-02,  1.931580476659956E-03,  7.840231802525586E-04,
2471590.500000000, A.D. 2054-Nov-19 00:00:00.0000, -4.043969884191584E-01,  1.414288863934402E+00,  8.857163505605455E-02, -1.784465196777449E-02,  5.474646753886627E-04,  7.005282618132007E-04,
2471600.500000000, A.D. 2054-Nov-29 00:00:00.0000, -5.807725321915812E-01,  1.413425814355724E+00,  9.516955651974343E-02, -1.741285053877219E-02, -6.961256924566181E-04,  6.196374685731117E-04,
2471610.500000000, A.D. 2054-Dec-09 00:00:00.0000, -7.523600289829565E-01,  1.400844750944956E+00,  1.009781736969513E-01, -1.689266001093013E-02, -1.796461477763887E-03,  5.428621895825887E-04,
2471620.500000000, A.D. 2054-Dec-19 00:00:00.0000, -9.184338495043197E-01,  1.377956952455314E+00,  1.060434977056369E-01, -1.631469162339551E-02, -2.758843323537855E-03,  4.710799804780909E-04,
2471630.500000000, A.D. 2054-Dec-29 00:00:00.0000, -1.078543034082183E+00,  1.346094345861305E+00,  1.104177617091107E-01, -1.570327851239439E-02, -3.593360949249901E-03,  4.046830344013204E-04,
2471640.500000000, A.D. 2055-Jan-08 00:00:00.0000, -1.232450113552914E+00,  1.306474636650826E+00,  1.141553043594582E-01, -1.507690746967534E-02, -4.312426542921281E-03,  3.437226397200904E-04,
2471650.500000000, A.D. 2055-Jan-18 00:00:00.0000, -1.380076815016389E+00,  1.260187081660591E+00,  1.173097854209219E-01, -1.444909328373329E-02, -4.929097466591500E-03,  2.880292885410379E-04,
2471660.500000000, A.D. 2055-Jan-28 00:00:00.0000, -1.521459263870935E+00,  1.208191652239133E+00,  1.199324550299581E-01, -1.382936269945786E-02, -5.456046151341308E-03,  2.373032760297731E-04,
2471670.500000000, A.D. 2055-Feb-07 00:00:00.0000, -1.656712784645530E+00,  1.151326011398359E+00,  1.220711905763466E-01, -1.322417090601922E-02, -5.904998335511237E-03,  1.911784086075846E-04,
2471680.500000000, A.D. 2055-Feb-17 00:00:00.0000, -1.786005192853083E+00,  1.090316440666832E+00,  1.237700585804067E-01, -1.263767707060224E-02, -6.286481596395427E-03,  1.492642736832666E-04,
2471690.500000000, A.D. 2055-Feb-27 00:00:00.0000, -1.909537060951864E+00,  1.025790245791440E+00,  1.250692159992314E-01, -1.207236421795221E-02, -6.609764342358178E-03,  1.111727463958038E-04,
2471700.500000000, A.D. 2055-Mar-09 00:00:00.0000, -2.027527453576055E+00,  9.582881786265709E-01,  1.260050182818589E-01, -1.152951663593287E-02, -6.882902521893657E-03,  7.653353893197822E-05,
2471710.500000000, A.D. 2055-Mar-19 00:00:00.0000, -2.140203820871314E+00,  8.882760854891102E-01,  1.266102438536248E-01, -1.100957829323056E-02, -7.112840704468494E-03,  4.500245407410618E-05,
2471720.500000000, A.D. 2055-Mar-29 00:00:00.0000, -2.247794984947308E+00,  8.161554151314927E-01,  1.269143759322531E-01, -1.051241700803079E-02, -7.305534992040401E-03,  1.626495797258668E-05,
2471730.500000000, A.D. 2055-Apr-08 00:00:00.0000, -2.350526390120065E+00,  7.422724705468680E-01,  1.269439044196603E-01, -1.003751639270146E-02, -7.466079087191417E-03, -9.963134621035296E-06,
2471740.500000000, A.D. 2055-Apr-18 00:00:00.0000, -2.448616988563181E+00,  6.669264282723604E-01,  1.267226253893283E-01, -9.584113669348086E-03, -7.598823596164032E-03, -3.393666676369827E-05,
2471750.500000000, A.D. 2055-Apr-28 00:00:00.0000, -2.542277294089852E+00,  5.903762193644769E-01,  1.262719254245519E-01, -9.151297543470358E-03, -7.707483924133732E-03, -5.588306059488496E-05,
2471760.500000000, A.D. 2055-May-08 00:00:00.0000, -2.631708261141065E+00,  5.128463959828410E-01,  1.256110443043012E-01, -8.738076914109364E-03, -7.795235164551997E-03, -7.600466315816644E-05,
2471770.500000000, A.D. 2055-May-18 00:00:00.0000, -2.717100739342392E+00,  4.345321140907660E-01,  1.247573134127773E-01, -8.343428421320798E-03, -7.864794101486499E-03, -9.448121825719387E-05,
2471780.500000000, A.D. 2055-May-28 00:00:00.0000, -2.798635323317548E+00,  3.556033566699223E-01,  1.237263695641434E-01, -7.966328805199534E-03, -7.918489301155775E-03, -1.114722898879928E-04,
2471790.500000000, A.D. 2055-Jun-07 00:00:00.0000, -2.876482468985501E+00,  2.762085103565424E-01,  1.225323452672843E-01, -7.605776455833742E-03, -7.958320558705795E-03, -1.271195394019447E-04,
2471800.500000000, A.D. 2055-Jun-17 00:00:00.0000, -2.950802784738119E+00,  1.964773951676168E-01,  1.211880371593655E-01, -7.260805277013400E-03, -7.986009061510389E-03, -1.415488100564368E-04,
2471810.500000000, A.D. 2055-Jun-27 00:00:00.0000, -3.021747432461467E+00,  1.165238334161933E-01,  1.197050546276821E-01, -6.930493107029681E-03, -8.003039602745989E-03, -1.548720040394539E-04,
2471820.500000000, A.D. 2055-Jul-07 00:00:00.0000, -3.089458592517902E+00,  3.644783109048016E-02,  1.180939506955138E-01, -6.613966318704197E-03, -8.010696066698799E-03, -1.671887538938399E-04,
2471830.500000000, A.D. 2055-Jul-17 00:00:00.0000, -3.154069960664644E+00, -4.366256651149376E-02,  1.163643371779159E-01, -6.310401771703389E-03, -8.010091258237173E-03, -1.785878994832378E-04,
2471840.500000000, A.D. 2055-Jul-27 00:00:00.0000, -3.215707254902203E+00, -1.237296930600560E-01,  1.145249859743324E-01, -6.019026966320915E-03, -8.002191996738555E-03, -1.891487865398901E-04,
2471850.500000000, A.D. 2055-Aug-06 00:00:00.0000, -3.274488717498248E+00, -2.036849100027560E-01,  1.125839181958675E-01, -5.739119008001004E-03, -7.987840244959993E-03, -1.989424040365508E-04,
2471860.500000000, A.D. 2055-Aug-16 00:00:00.0000, -3.330525602486464E+00, -2.834674495812535E-01,  1.105484826518257E-01, -5.470002794814592E-03, -7.967770922589577E-03, -2.080323780103040E-04,
2471870.500000000, A.D. 2055-Aug-26 00:00:00.0000, -3.383922642454058E+00, -3.630234217664220E-01,  1.084254250403754E-01, -5.211048732245665E-03, -7.942626959939962E-03, -2.164758397239263E-04,
2471880.500000000, A.D. 2055-Sep-05 00:00:00.0000, -3.434778491072771E+00, -4.423049598477989E-01,  1.062209490206377E-01, -4.961670196257640E-03, -7.912972042883002E-03, -2.243241836050163E-04,
2471890.500000000, A.D. 2055-Sep-15 00:00:00.0000, -3.483186139616406E+00, -5.212694835141706E-01,  1.039407701985402E-01, -4.721320886697920E-03, -7.879301423473505E-03, -2.316237287765291E-04,
2471900.500000000, A.D. 2055-Sep-25 00:00:00.0000, -3.529233306883171E+00, -5.998790617054928E-01,  1.015901639260535E-01, -4.489492168355140E-03, -7.842051111409452E-03, -2.384162968329902E-04,
2471910.500000000, A.D. 2055-Oct-05 00:00:00.0000, -3.573002802755909E+00, -6.780998603920178E-01,  9.917400769457503E-02, -4.265710466304075E-03, -7.801605707471794E-03, -2.447397169533745E-04,
2471920.500000000, A.D. 2055-Oct-15 00:00:00.0000, -3.614572866170319E+00, -7.559016628166558E-01,  9.669681879965190E-02, -4.049534757604615E-03, -7.758305095813677E-03, -2.506282680436214E-04,
2471930.500000000, A.D. 2055-Oct-25 00:00:00.0000, -3.654017478603965E+00, -8.332574517277243E-01,  9.416278786289427E-02, -3.840554188115653E-03, -7.712450177328486E-03, -2.561130664636331E-04,
2471940.500000000, A.D. 2055-Nov-04 00:00:00.0000, -3.691406654445205E+00, -9.101430447777269E-01,  9.157580871923925E-02, -3.638385832885659E-03, -7.664307791150070E-03, -2.612224062479225E-04,
2471950.500000000, A.D. 2055-Nov-14 00:00:00.0000, -3.726806709680714E+00, -9.865367755917019E-01,  8.893950511428397E-02, -3.442672598702430E-03, -7.614114946615696E-03, -2.659820579091559E-04,
2471960.500000000, A.D. 2055-Nov-24 00:00:00.0000, -3.760280510320527E+00, -1.062419214172343E+00,  8.625725459557612E-02, -3.253081269983702E-03, -7.562082475135143E-03, -2.704155317255479E-04,
2471970.500000000, A.D. 2055-Dec-04 00:00:00.0000, -3.791887702011930E+00, -1.137772921294072E+00,  8.353220992909968E-02, -3.069300700199648E-03, -7.508398188882742E-03, -2.745443100808871E-04,
2471980.500000000, A.D. 2055-Dec-14 00:00:00.0000, -3.821684922270766E+00, -1.212582232316896E+00,  8.076731833114081E-02, -2.891040142495333E-03, -7.453229616967721E-03, -2.783880526566092E-04,
2471990.500000000, A.D. 2055-Dec-24 00:00:00.0000, -3.849725996677826E+00, -1.286833066505866E+00,  7.796533876938894E-02, -2.718027710546529E-03, -7.396726379658656E-03, -2.819647779307244E-04,
2472000.500000000, A.D. 2056-Jan-03 00:00:00.0000, -3.876062120294258E+00, -1.360512758499435E+00,  7.512885755487440E-02, -2.550008959694857E-03, -7.339022251769145E-03, -2.852910239727738E-04,
2472010.500000000, A.D. 2056-Jan-13 00:00:00.0000, -3.900742025442310E+00, -1.433609909044858E+00,  7.226030241837571E-02, -2.386745577088523E-03, -7.280236959861861E-03, -2.883819911860640E-04,
2472020.500000000, A.D. 2056-Jan-23 00:00:00.0000, -3.923812136900933E+00, -1.506114252549884E+00,  6.936195523924879E-02, -2.228014174147277E-03, -7.220477754720021E-03, -2.912516694444328E-04,
2472030.500000000, A.D. 2056-Feb-02 00:00:00.0000, -3.945316715529279E+00, -1.578016539373931E+00,  6.643596357337700E-02, -2.073605178729052E-03, -7.159840791058375E-03, -2.939129513688937E-04,
2472040.500000000, A.D. 2056-Feb-12 00:00:00.0000, -3.965297991274551E+00, -1.649308431054014E+00,  6.348435111121757E-02, -1.923321818284762E-03, -7.098412338838463E-03, -2.963777333329202E-04,
2472050.500000000, A.D. 2056-Feb-22 00:00:00.0000, -3.983796286438018E+00, -1.719982406900980E+00,  6.050902717984655E-02, -1.776979187605633E-03, -7.036269849498216E-03, -2.986570058995857E-04,
2472060.500000000, A.D. 2056-Mar-03 00:00:00.0000, -4.000850130018923E+00, -1.790031680609147E+00,  5.751179538844069E-02, -1.634403395385506E-03, -6.973482895013694E-03, -3.007609348590669E-04,
2472070.500000000, A.D. 2056-Mar-13 00:00:00.0000, -4.016496363883162E+00, -1.859450125684051E+00,  5.449436150635979E-02, -1.495430781190633E-03, -6.910113994937176E-03, -3.026989338356681E-04,
2472080.500000000, A.D. 2056-Mar-23 00:00:00.0000, -4.030770241421093E+00, -1.928232208641010E+00,  5.145834065321680E-02, -1.359907195201791E-03, -6.846219345802363E-03, -3.044797294404197E-04,
2472090.500000000, A.D. 2056-Apr-02 00:00:00.0000, -4.043705519290712E+00, -1.996372929062887E+00,  4.840526387099083E-02, -1.227687334549137E-03, -6.781849465474986E-03, -3.061114198450055E-04,
2472100.500000000, A.D. 2056-Apr-12 00:00:00.0000, -4.055334542782242E+00, -2.063867765722438E+00,  4.533658413992315E-02, -1.098634130388206E-03, -6.717049763592224E-03, -3.076015275921865E-04,
2472110.500000000, A.D. 2056-Apr-22 00:00:00.0000, -4.065688325293002E+00, -2.130712628086476E+00,  4.225368189182058E-02, -9.726181827393949E-04, -6.651861049131419E-03, -3.089570473975177E-04,
2472120.500000000, A.D. 2056-May-02 00:00:00.0000, -4.074796622381993E+00, -2.196903812611941E+00,  3.915787006891954E-02, -8.495172407147953E-04, -6.586319981974537E-03, -3.101844892724688E-04,
2472130.500000000, A.D. 2056-May-12 00:00:00.0000, -4.082688000826571E+00, -2.262437963300283E+00,  3.605039877322279E-02, -7.292157217957272E-04, -6.520459474307134E-03, -3.112899174214480E-04,
2472140.500000000, A.D. 2056-May-22 00:00:00.0000, -4.089389903054047E+00, -2.327312036048788E+00,  3.293245954521200E-02, -6.116042674138068E-04, -6.454309049770608E-03, -3.122789855520501E-04,
2472150.500000000, A.D. 2056-Jun-01 00:00:00.0000, -4.094928707306643E+00, -2.391523266405116E+00,  2.980518930582171E-02, -4.965793337198662E-04, -6.387895165582608E-03, -3.131569689580970E-04,
2472160.500000000, A.D. 2056-Jun-11 00:00:00.0000, -4.099329783879130E+00, -2.455069140372181E+00,  2.666967399262101E-02, -3.840428148063988E-04, -6.321241501034215E-03, -3.139287936411311E-04,
2472170.500000000, A.D. 2056-Jun-21 00:00:00.0000, -4.102617547737361E+00, -2.517947367943869E+00,  2.352695191835821E-02, -2.739016951454341E-04, -6.254369215716331E-03, -3.145990627657029E-04,
2472180.500000000, A.D. 2056-Jul-01 00:00:00.0000, -4.104815507794561E+00, -2.580155859084922E+00,  2.037801687712714E-02, -1.660677281749949E-04, -6.187297180620729E-03, -3.151720807245949E-04,
2472190.500000000, A.D. 2056-Jul-11 00:00:00.0000, -4.105946313091094E+00, -2.641692701899536E+00,  1.722382102057410E-02, -6.045713801571960E-05, -6.120042185453410E-03, -3.156518751258763E-04,
2472200.500000000, A.D. 2056-Jul-21 00:00:00.0000, -4.106031796103521E+00, -2.702556142771803E+00,  1.406527752328197E-02,  4.300965625204150E-05, -6.052619126203836E-03, -3.160422169924669E-04,
2472210.500000000, A.D. 2056-Jul-31 00:00:00.0000, -4.105093013407769E+00, -2.762744568288069E+00,  1.090326305513024E-02,  1.444082945712679E-04, -5.985041173875356E-03, -3.163466391617087E-04,
2472220.500000000, A.D. 2056-Aug-10 00:00:00.0000, -4.103150283894898E+00, -2.822256488754567E+00,  7.738620078131403E-03,  2.438107119370573E-04, -5.917319925216994E-03, -3.165684530426377E-04,
2472230.500000000, A.D. 2056-Aug-20 00:00:00.0000, -4.100223224708550E+00, -2.881090523143806E+00,  4.572158982725410E-03,  3.412853581429051E-04, -5.849465538119255E-03, -3.167107639953602E-04,
2472240.500000000, A.D. 2056-Aug-30 00:00:00.0000, -4.096330785062430E+00, -2.939245385325029E+00,  1.404660076763240E-03,  4.368974022925153E-04, -5.781486853215854E-03, -3.167764854211680E-04,
2472250.500000000, A.D. 2056-Sep-09 00:00:00.0000, -4.091491278081305E+00, -2.996719871447055E+00, -1.763124560247906E-03,  5.307089238845862E-04, -5.713391503048467E-03, -3.167683516398943E-04,
2472260.500000000, A.D. 2056-Sep-19 00:00:00.0000, -4.085722410792609E+00, -3.053512848359001E+00, -4.930469346200885E-03,  6.227790917044072E-04, -5.645186010837159E-03, -3.166889296987665E-04,
2472270.500000000, A.D. 2056-Sep-29 00:00:00.0000, -4.079041312388660E+00, -3.109623242974128E+00, -8.096673578786769E-03,  7.131643308729260E-04, -5.576875880518627E-03, -3.165406302529593E-04,
2472280.500000000, A.D. 2056-Oct-09 00:00:00.0000, -4.071464560875520E+00, -3.165050032494915E+00, -1.126105992267654E-02,  8.019184784966266E-04, -5.508465679202127E-03, -3.163257176732942E-04,
2472290.500000000, A.D. 2056-Oct-19 00:00:00.0000, -4.063008208224789E+00, -3.219792235430613E+00, -1.442297299439268E-02,  8.890929272647221E-04, -5.439959113240939E-03, -3.160463194626357E-04,
2472300.500000000, A.D. 2056-Oct-29 00:00:00.0000, -4.053687804147844E+00, -3.273848903339176E+00, -1.758177803728658E-02,  9.747367578463215E-04, -5.371359096757725E-03, -3.157044348471508E-04,
2472310.500000000, A.D. 2056-Nov-08 00:00:00.0000, -4.043518418589228E+00, -3.327219113215147E+00, -2.073685967855628E-02,  1.058896863007210E-03, -5.302667812566691E-03, -3.153019426281776E-04,
2472320.500000000, A.D. 2056-Nov-18 00:00:00.0000, -4.032514663016144E+00, -3.379901960456247E+00, -2.388762076183639E-02,  1.141618064260113E-03, -5.233886767245928E-03, -3.148406084604616E-04,
2472330.500000000, A.D. 2056-Nov-28 00:00:00.0000, -4.020690710579123E+00, -3.431896552355744E+00, -2.703348124990919E-02,  1.222943221006379E-03, -5.165016841294330E-03, -3.143220915985888E-04,
